pair,client_timestamp,ask,bid,last,volume,vwap_today,num_trades_today,low_today,high_today
ETHUSD,1683871726813,1748.77,1748.67,1749.35,10812.4852296,1770.49698,4428,1740,1800.7
ETHUSD,1683872940380,1747.27,1746.98,1746.42,12111.31694584,1767.84496,4835,1740,1800.7
ETHUSD,1683874155939,1753.59,1753.47,1753.66,12290.00594804,1767.609,5065,1740,1800.7
ETHUSD,1683875375064,1760.8,1760.79,1760.79,12766.77573346,1767.2534,5387,1740,1800.7
ETHUSD,1683876589497,1760.54,1760.53,1760.46,13024.12980787,1767.10167,5589,1740,1800.7
ETHUSD,1683877807290,1760.84,1760.76,1760.82,13910.29889757,1766.5445,5844,1740,1800.7
ETHUSD,1683879027403,1761.29,1761.11,1761.11,14035.73812933,1766.49419,5963,1740,1800.7
ETHUSD,1683880242844,1756.89,1756.76,1756.9,14058.70848345,1766.48316,6024,1740,1800.7
ETHUSD,1683881460388,1762.14,1761.92,1762.02,14140.93685073,1766.4519,6146,1740,1800.7
ETHUSD,1683882675951,1765.96,1765.87,1764.88,14242.92250545,1766.43613,6271,1740,1800.7
ETHUSD,1683883892868,1763.92,1763.91,1764.11,14404.72868779,1766.42959,6355,1740,1800.7
ETHUSD,1683885109929,1767.45,1767.21,1767.84,14882.34023581,1766.40386,6572,1740,1800.7
ETHUSD,1683886323842,1767.66,1767.5,1767.27,14934.91607336,1766.40734,6645,1740,1800.7
ETHUSD,1683887546099,1767.35,1767.11,1767.43,15430.7717201,1766.4978,6914,1740,1800.7
ETHUSD,1683888759762,1769.61,1769.6,1769.88,15521.62100788,1766.5123,7104,1740,1800.7
ETHUSD,1683889974128,1767.54,1767.36,1767.55,15868.3046091,1766.52251,7524,1740,1800.7
ETHUSD,1683891190744,1764.41,1764.33,1764.43,16397.10154582,1766.50733,8019,1740,1800.7
ETHUSD,1683892407671,1766.85,1766.69,1766.47,16930.376405,1766.46261,8270,1740,1800.7
ETHUSD,1683893623006,1768.21,1768.04,1768.45,17058.6743111,1766.46637,8417,1740,1800.7
ETHUSD,1683894840317,1771.7,1771.69,1771.55,17164.64823662,1766.47656,8554,1740,1800.7
ETHUSD,1683896053680,1772.03,1771.72,1772.41,17891.48280105,1766.78746,9123,1740,1800.7
ETHUSD,1683897270305,1770.78,1770.57,1770,18048.87253514,1766.83356,9229,1740,1800.7
ETHUSD,1683900152386,1772.06,1772.05,1772.14,18633.87534869,1767.03595,9709,1740,1800.7
ETHUSD,1683900486623,1772.24,1772.07,1772.1,18662.99538519,1767.04301,9742,1740,1800.7
ETHUSD,1683900772979,1778.19,1777.88,1777.64,18709.55865243,1767.06314,9799,1740,1800.7
ETHUSD,1683901434725,1778.29,1778.13,1778.35,19492.19281506,1767.50411,10044,1740,1800.7
ETHUSD,1683902335942,1775.38,1775.17,1775.33,19925.9909386,1767.6466,10240,1740,1800.7
ETHUSD,1683902535086,1773.16,1773.12,1773.2,19926.57796569,1767.64681,10246,1740,1800.7
ETHUSD,1683902681396,1772.55,1772.39,1772.38,19988.50870299,1767.66146,10267,1740,1800.7
ETHUSD,1683903747457,1769.5,1769.24,1768.69,20517.23915256,1767.67605,10654,1740,1800.7
ETHUSD,1683905011392,1768.4,1768.08,1768.23,20950.96883064,1767.70428,10839,1740,1800.7
ETHUSD,1683906110530,1767.71,1767.66,1767.21,21361.36085859,1767.63666,11037,1740,1800.7
ETHUSD,1683907337905,1765.01,1765,1765,21840.0151666,1767.6507,11199,1740,1800.7
ETHUSD,1683908779078,1773.35,1773.2,1773.6,22135.33310809,1767.70056,11405,1740,1800.7
ETHUSD,1683909722409,1772.13,1772.08,1771.05,22423.99401404,1767.74654,11516,1740,1800.7
ETHUSD,1683910928003,1770.76,1770.75,1770.76,22767.33400486,1767.78836,11639,1740,1800.7
ETHUSD,1683912213816,1774.98,1774.93,1774.92,22981.60525313,1767.83724,11778,1740,1800.7
ETHUSD,1683913316278,1773.05,1772.78,1772.88,23384.89969445,1767.98902,11908,1740,1800.7
ETHUSD,1683914570064,1773.22,1772.99,1773.34,23478.48072496,1768.01137,11998,1740,1800.7
ETHUSD,1683915907759,1772.76,1772.59,1772.76,23605.06444702,1768.04038,12129,1740,1800.7
ETHUSD,1683916909677,1772.5,1772.28,1772.35,23830.92571732,1768.07892,12286,1740,1800.7
ETHUSD,1683918135058,1769.28,1769.27,1769.5,23929.19895044,1768.0883,12372,1740,1800.7
ETHUSD,1683919311341,1769.43,1769.04,1769.69,24718.89687968,1768.07332,12561,1740,1800.7
ETHUSD,1683920531530,1764.57,1764.34,1764.07,27142.35663496,1766.90192,13500,1740,1800.7
ETHUSD,1683921758955,1785.32,1785.31,1785.31,28302.66152302,1767.39203,14238,1740,1800.7
ETHUSD,1683922993291,1784.78,1784.55,1785.05,28539.82124526,1767.55586,14425,1740,1800.7
ETHUSD,1683924114106,1784.33,1784.11,1783.81,28654.03191601,1767.62958,14515,1740,1800.7
ETHUSD,1683925342282,1796.98,1796.34,1796.98,29417.38619421,1768.25374,14825,1740,1800.7
ETHUSD,1683926531697,1806.29,1806.28,1806.67,32261.74434482,1771.16562,15410,1740,1816.37
ETHUSD,1683927732785,1806.49,1806.48,1806.25,32608.1897007,1771.5414,15574,1740,1816.37
ETHUSD,1683928955686,1809.71,1809.44,1809.47,33042.9918222,1771.9986,15779,1740,1816.37
ETHUSD,1683930240144,1810.38,1810.32,1810.49,33555.04711304,1772.62454,15985,1740,1816.45
ETHUSD,1683931338514,1806.67,1806.66,1806.66,33719.46137914,1772.79298,16085,1740,1816.45
ETHUSD,1683932540133,1802.36,1802.35,1802.03,33901.68883218,1772.95659,16200,1740,1816.45
ETHUSD,1683933753602,1807.4,1807.39,1807.39,33983.90662614,1773.03508,16320,1740,1816.45
ETHUSD,1683934909976,1807.8,1807.61,1807.52,34150.73675508,1773.2056,16428,1740,1816.45
ETHUSD,1683936328547,1806.92,1806.91,1806.92,1.91776398,1807.99724,13,1806.91,1808.44
ETHUSD,1683937910597,1802.2,1802.19,1802.9,85.99305921,1804.85324,107,1802.88,1808.44
ETHUSD,1683939624084,1809.96,1809.58,1809.58,611.88296153,1805.01813,519,1802.2,1809.79
ETHUSD,1683941686496,1810.71,1810.7,1810.71,1148.69436852,1807.52306,781,1802.2,1816.45
ETHUSD,1683943219015,1810.4,1810.39,1809.44,1482.61764734,1808.38022,925,1802.2,1816.45
ETHUSD,1683944380615,1807.11,1807.1,1807.11,1517.00981265,1808.37305,980,1802.2,1816.45
ETHUSD,1683945214357,1807.05,1806.97,1807.07,1590.81074463,1808.35309,1070,1802.2,1816.45
ETHUSD,1683945821240,1808.25,1808.14,1808.25,1591.74044414,1808.35299,1082,1802.2,1816.45
ETHUSD,1683946944436,1806.66,1806.4,1806.67,1948.48999161,1808.02693,1152,1802.2,1816.45
ETHUSD,1683948218726,1808.04,1808.03,1807.55,2006.10301446,1807.98789,1182,1802.2,1816.45
ETHUSD,1683949314997,1806.59,1806.4,1806.37,2450.02164824,1807.87581,1265,1802.2,1816.45
ETHUSD,1683950577755,1806.56,1806.36,1806.72,2459.59530735,1807.87436,1307,1802.2,1816.45
ETHUSD,1683951930614,1806.53,1806.52,1806.53,2467.0477666,1807.86991,1346,1802.2,1816.45
ETHUSD,1683952936250,1805.24,1805.12,1805.13,2545.21361652,1807.7875,1386,1802.2,1816.45
ETHUSD,1683954126100,1802.08,1802.07,1802.08,3157.89059381,1806.70209,1494,1799.34,1816.45
ETHUSD,1683955424370,1806.52,1806.44,1806.35,3254.1078578,1806.67477,1558,1799.34,1816.45
ETHUSD,1683956531036,1801.02,1800.9,1801.19,3404.81661336,1806.42338,1623,1799.34,1816.45
ETHUSD,1683957173306,1799.67,1799.56,1800.91,3442.706872,1806.36225,1648,1799.34,1816.45
ETHUSD,1683957771913,1799.42,1799.13,1799.31,3567.70790063,1806.0793,1713,1797.81,1816.45
ETHUSD,1683959116116,1799.73,1799.49,1799.65,3571.66954735,1806.07142,1734,1797.81,1816.45
ETHUSD,1683960110562,1799.02,1798.72,1798.93,3580.44093459,1806.05529,1766,1797.81,1816.45
ETHUSD,1683961351638,1797.98,1797.97,1797.98,3590.82379953,1806.03245,1781,1797.81,1816.45
ETHUSD,1683962526437,1801.89,1801.67,1801.89,3644.50985072,1805.93726,1843,1797.81,1816.45
ETHUSD,1683963715256,1804.44,1804.28,1804,3700.90192711,1805.89538,1898,1797.81,1816.45
ETHUSD,1683964964202,1802.98,1802.85,1802.82,3785.19506767,1805.85588,1963,1797.81,1816.45
ETHUSD,1683966281986,1802.02,1802.01,1802.82,3796.84967429,1805.85202,2009,1797.81,1816.45
ETHUSD,1683967330426,1802.71,1802.53,1802.66,3803.87633181,1805.8459,2025,1797.81,1816.45
ETHUSD,1683968535609,1806.2,1806.01,1805.76,4057.21233618,1805.8149,2075,1797.81,1816.45
ETHUSD,1683969725298,1806.27,1806.05,1806.1,4114.46965222,1805.80282,2109,1797.81,1816.45
ETHUSD,1683970919011,1807.79,1807.51,1808.37,4186.66571594,1805.81427,2176,1797.81,1816.45
ETHUSD,1683972123891,1810.79,1810.77,1810.6,4237.64851883,1805.83462,2222,1797.81,1816.45
ETHUSD,1683973467530,1805.42,1805.41,1805.38,4448.41436928,1806.11538,2382,1797.81,1816.45
ETHUSD,1683974514137,1805.92,1805.73,1806.07,4478.26554833,1806.11262,2424,1797.81,1816.45
ETHUSD,1683975741456,1806.94,1806.93,1806.94,4683.23612945,1806.1072,2522,1797.81,1816.45
ETHUSD,1683976912245,1806.03,1806.02,1805.86,4697.83007758,1806.10713,2562,1797.81,1816.45
